Date,Open,High,Low,Close,Adj Close,Volume
2019-01-23,41900.0,41900.0,41600.0,41750.0,41750.0,1967354
2019-01-24,43050.0,43050.0,42350.0,42700.0,42700.0,0
2019-01-24,42700.0,43100.0,42650.0,42800.0,42800.0,2335431
2019-01-24,42750.0,42850.0,42650.0,42850.0,42850.0,941190
2019-01-24,42800.0,42950.0,42800.0,42950.0,42950.0,982062
2019-01-24,42900.0,43000.0,42850.0,42950.0,42950.0,1321359
2019-01-24,42950.0,42950.0,42800.0,42900.0,42900.0,1735100
2019-01-25,44300.0,44350.0,43750.0,43950.0,43950.0,0
2019-01-25,43950.0,44100.0,43850.0,44050.0,44050.0,2124237
2019-01-25,44050.0,44250.0,44000.0,44200.0,44200.0,1979585
2019-01-25,44200.0,44450.0,44100.0,44400.0,44400.0,2402240
2019-01-25,44450.0,44700.0,44400.0,44700.0,44700.0,2685101
2019-01-25,44650.0,44750.0,44550.0,44650.0,44650.0,3037441
2019-01-28,45000.0,45150.0,44650.0,44950.0,44950.0,0
2019-01-28,44950.0,45500.0,44900.0,45450.0,45450.0,3203325
2019-01-28,45500.0,45500.0,45150.0,45150.0,45150.0,1622535
2019-01-28,45150.0,45350.0,45150.0,45350.0,45350.0,1233999
2019-01-28,45300.0,45500.0,45300.0,45400.0,45400.0,1624753
2019-01-28,45450.0,45450.0,44600.0,45000.0,45000.0,3156045
2019-01-29,45000.0,45050.0,44350.0,44350.0,44350.0,4993349
2019-01-29,44350.0,44700.0,44350.0,44650.0,44650.0,1365322
2019-01-29,44700.0,44850.0,44600.0,44800.0,44800.0,1443554
2019-01-29,44800.0,45100.0,44800.0,45000.0,45000.0,1405959
2019-01-29,45000.0,45150.0,44950.0,45150.0,45150.0,1123927
2019-01-29,45150.0,45450.0,45100.0,45400.0,45400.0,1922457
2019-01-30,44900.0,45450.0,44800.0,45300.0,45300.0,3476552
2019-01-30,45300.0,45700.0,45300.0,45600.0,45600.0,1975933
2019-01-30,45550.0,45750.0,45550.0,45700.0,45700.0,1351873
2019-01-30,45700.0,46100.0,45700.0,46000.0,46000.0,2461537
2019-01-30,45950.0,46400.0,45950.0,46250.0,46250.0,2667055
2019-01-30,46300.0,46350.0,45850.0,46200.0,46200.0,2662425
2019-01-31,46700.0,47050.0,46500.0,46800.0,46800.0,5820502
2019-01-31,46800.0,46950.0,46250.0,46450.0,46450.0,3663317
2019-01-31,46400.0,46700.0,46200.0,46650.0,46650.0,2258631
2019-01-31,46650.0,46800.0,46550.0,46700.0,46700.0,1918312
2019-01-31,46700.0,46800.0,46650.0,46700.0,46700.0,1501803
2019-01-31,46700.0,46750.0,46400.0,46500.0,46500.0,2541077
2019-02-01,46650.0,46950.0,46500.0,46700.0,46700.0,4369664
2019-02-01,46750.0,46800.0,46400.0,46600.0,46600.0,1705824
2019-02-01,46600.0,46700.0,46550.0,46600.0,46600.0,1603117
2019-02-01,46600.0,46650.0,46500.0,46500.0,46500.0,1081608
2019-02-01,46500.0,46550.0,46300.0,46450.0,46450.0,1367077
2019-02-01,46450.0,46550.0,46350.0,46450.0,46450.0,1683210
2019-02-07,46800.0,47100.0,46450.0,46550.0,46550.0,0
2019-02-07,46550.0,46650.0,46200.0,46550.0,46550.0,1900061
2019-02-07,46600.0,46750.0,46500.0,46600.0,46600.0,2256950
2019-02-07,46600.0,46700.0,46500.0,46500.0,46500.0,1263334
2019-02-07,46550.0,46600.0,46450.0,46550.0,46550.0,1368037
2019-02-07,46550.0,46600.0,46350.0,46450.0,46450.0,1583841
2019-02-08,45700.0,45700.0,45300.0,45350.0,45350.0,2600928
2019-02-08,45350.0,45400.0,44750.0,44850.0,44850.0,2824672
2019-02-08,44850.0,44900.0,44650.0,44750.0,44750.0,1367464
2019-02-08,44800.0,45000.0,44700.0,44750.0,44750.0,1144442
2019-02-08,44750.0,44900.0,44700.0,44750.0,44750.0,1167622
2019-02-08,44750.0,45100.0,44700.0,44850.0,44850.0,1600078
2019-02-11,44500.0,44700.0,44250.0,44450.0,44450.0,0
2019-02-11,44400.0,44500.0,44300.0,44300.0,44300.0,1192338
2019-02-11,44350.0,44650.0,44300.0,44650.0,44650.0,1169093
2019-02-11,44600.0,44650.0,44400.0,44450.0,44450.0,584609
2019-02-11,44500.0,44600.0,44450.0,44550.0,44550.0,1118025
2019-02-11,44500.0,44750.0,44450.0,44700.0,44700.0,1048050
2019-02-12,44650.0,46150.0,44650.0,46000.0,46000.0,4135754
2019-02-12,46000.0,46000.0,45800.0,45950.0,45950.0,1877209
2019-02-12,45950.0,46050.0,45800.0,46050.0,46050.0,1071685
2019-02-12,46050.0,46050.0,45900.0,46050.0,46050.0,914292
2019-02-12,46000.0,46150.0,46000.0,46100.0,46100.0,1058082
2019-02-12,46050.0,46250.0,46000.0,46250.0,46250.0,1818600
2019-02-13,46350.0,46700.0,46000.0,46250.0,46250.0,3306643
2019-02-13,46250.0,46400.0,46200.0,46300.0,46300.0,1290664
2019-02-13,46300.0,46350.0,46050.0,46150.0,46150.0,1045465
2019-02-13,46100.0,46300.0,46050.0,46200.0,46200.0,1119081
2019-02-13,46200.0,46300.0,46150.0,46250.0,46250.0,1087145
2019-02-13,46250.0,46250.0,46050.0,46100.0,46100.0,1152949
2019-02-14,46600.0,46600.0,46150.0,46450.0,46450.0,2574482
2019-02-14,46450.0,46750.0,46450.0,46650.0,46650.0,2053345
2019-02-14,46650.0,46700.0,46450.0,46450.0,46450.0,1290903
2019-02-14,46450.0,46650.0,46450.0,46600.0,46600.0,1363041
2019-02-14,46600.0,46750.0,46550.0,46600.0,46600.0,1405286
2019-02-14,46600.0,46700.0,46500.0,46650.0,46650.0,1705577
2019-02-15,46750.0,46850.0,46350.0,46500.0,46500.0,2464617
2019-02-15,46550.0,46750.0,46450.0,46600.0,46600.0,1228451
2019-02-15,46600.0,46600.0,45900.0,46050.0,46050.0,1782667
2019-02-15,46000.0,46150.0,45900.0,45950.0,45950.0,1018203
2019-02-15,46000.0,46100.0,45900.0,45900.0,45900.0,950308
2019-02-15,45900.0,46200.0,45650.0,46150.0,46150.0,1736424
2019-02-18,46450.0,46800.0,46250.0,46600.0,46600.0,0
2019-02-18,46600.0,46750.0,46550.0,46650.0,46650.0,989502
2019-02-18,46650.0,46650.0,46450.0,46450.0,46450.0,623960
2019-02-18,46450.0,46500.0,46150.0,46250.0,46250.0,762912
2019-02-18,46250.0,46300.0,46000.0,46050.0,46050.0,1123812
2019-02-18,46100.0,46250.0,45850.0,46150.0,46150.0,1484842
2019-02-19,45900.0,45900.0,45450.0,45800.0,45800.0,1865104
2019-02-19,45850.0,46150.0,45800.0,46100.0,46100.0,970697
2019-02-19,46050.0,46100.0,45800.0,46000.0,46000.0,948697
2019-02-19,46050.0,46050.0,45950.0,45950.0,45950.0,531728
2019-02-19,45950.0,46150.0,45850.0,46100.0,46100.0,810175
2019-02-19,46100.0,46100.0,45750.0,45800.0,45800.0,722972
2019-02-20,46700.0,46900.0,46500.0,46850.0,46850.0,3277924
2019-02-20,46850.0,47100.0,46750.0,47050.0,47050.0,2324391
2019-02-20,47000.0,47050.0,46850.0,46900.0,46900.0,1054973
2019-02-20,46900.0,46950.0,46650.0,46800.0,46800.0,727400
2019-02-20,46800.0,46800.0,46500.0,46700.0,46700.0,714246
2019-02-20,46700.0,46850.0,46650.0,46750.0,46750.0,1058661
2019-02-21,46550.0,46750.0,46200.0,46350.0,46350.0,1878655
2019-02-21,46350.0,46500.0,46300.0,46450.0,46450.0,814878
2019-02-21,46500.0,46850.0,46450.0,46750.0,46750.0,804839
2019-02-21,46800.0,47200.0,46750.0,46950.0,46950.0,1354966
2019-02-21,46950.0,47100.0,46850.0,47000.0,47000.0,909658
2019-02-21,46950.0,47100.0,46800.0,46850.0,46850.0,1269032
2019-02-22,46550.0,46800.0,46450.0,46750.0,46750.0,1466408
2019-02-22,46750.0,46900.0,46500.0,46600.0,46600.0,853701
2019-02-22,46600.0,46800.0,46600.0,46750.0,46750.0,542809
2019-02-22,46800.0,46950.0,46750.0,46900.0,46900.0,435192
2019-02-22,46900.0,46900.0,46650.0,46650.0,46650.0,597688
2019-02-22,46650.0,47000.0,46650.0,46950.0,46950.0,1187839
2019-02-25,47350.0,47550.0,47050.0,47100.0,47100.0,0
2019-02-25,47150.0,47400.0,47050.0,47250.0,47250.0,818653
2019-02-25,47300.0,47350.0,47100.0,47200.0,47200.0,1048406
2019-02-25,47200.0,47350.0,47200.0,47250.0,47250.0,545543
2019-02-25,47300.0,47300.0,47200.0,47200.0,47200.0,750196
2019-02-25,47200.0,47300.0,47200.0,47300.0,47300.0,865366
2019-02-26,47350.0,47400.0,47050.0,47200.0,47200.0,1568186
2019-02-26,47200.0,47300.0,47050.0,47150.0,47150.0,788488
2019-02-26,47200.0,47200.0,46900.0,46950.0,46950.0,1066494
2019-02-26,46950.0,47050.0,46900.0,46950.0,46950.0,514921
2019-02-26,46950.0,47000.0,46500.0,46650.0,46650.0,1207970
2019-02-26,46700.0,46850.0,46600.0,46650.0,46650.0,1237189
2019-02-27,47000.0,47250.0,46900.0,46950.0,46950.0,1895881
2019-02-27,46950.0,47200.0,46900.0,47100.0,47100.0,1054693
2019-02-27,47100.0,47200.0,47050.0,47100.0,47100.0,560769
2019-02-27,47100.0,47100.0,46950.0,46950.0,46950.0,636626
2019-02-27,47000.0,47000.0,46800.0,46850.0,46850.0,770299
2019-02-27,46800.0,47000.0,46750.0,46900.0,46900.0,1256010
2019-02-28,46450.0,46500.0,45900.0,46350.0,46350.0,3552495
2019-02-28,46300.0,46400.0,46100.0,46200.0,46200.0,1602959
2019-02-28,46200.0,46200.0,46050.0,46050.0,46050.0,979133
2019-02-28,46050.0,46050.0,45700.0,45800.0,45800.0,1991775
2019-02-28,45750.0,45850.0,45500.0,45500.0,45500.0,1765960
2019-02-28,45500.0,45700.0,45200.0,45300.0,45300.0,2761702
2019-03-04,46000.0,46100.0,45400.0,45450.0,45450.0,0
2019-03-04,45400.0,45450.0,45150.0,45250.0,45250.0,2179049
2019-03-04,45300.0,45350.0,45150.0,45200.0,45200.0,1010598
2019-03-04,45200.0,45450.0,45150.0,45450.0,45450.0,1134499
2019-03-04,45450.0,45450.0,45050.0,45100.0,45100.0,1245601
2019-03-04,45100.0,45150.0,44800.0,45050.0,45050.0,1936447
2019-03-05,44600.0,45100.0,44400.0,44650.0,44650.0,2491269
2019-03-05,44650.0,44800.0,44150.0,44300.0,44300.0,2033843
2019-03-05,44350.0,44550.0,44300.0,44400.0,44400.0,997955
2019-03-05,44400.0,44600.0,44300.0,44450.0,44450.0,985088
2019-03-05,44400.0,44500.0,44250.0,44300.0,44300.0,1039962
2019-03-05,44300.0,44400.0,44200.0,44250.0,44250.0,1292164
2019-03-06,44000.0,44300.0,43850.0,43900.0,43900.0,2532291
2019-03-06,43900.0,43950.0,43750.0,43800.0,43800.0,1377587
2019-03-06,43850.0,43850.0,43750.0,43850.0,43850.0,823120
2019-03-06,43800.0,43900.0,43750.0,43750.0,43750.0,710040
2019-03-06,43800.0,43850.0,43700.0,43800.0,43800.0,886660
2019-03-06,43800.0,43950.0,43750.0,43850.0,43850.0,1574524
2019-03-07,43450.0,44450.0,43400.0,44350.0,44350.0,2817785
2019-03-07,44350.0,44950.0,44300.0,44450.0,44450.0,2147554
2019-03-07,44500.0,44850.0,44450.0,44750.0,44750.0,899893
2019-03-07,44750.0,44750.0,44500.0,44600.0,44600.0,937515
2019-03-07,44600.0,44600.0,44400.0,44450.0,44450.0,779847
2019-03-07,44450.0,44500.0,44200.0,44350.0,44350.0,1271505
2019-03-08,44300.0,44800.0,43900.0,43950.0,43950.0,1879650
2019-03-08,43950.0,44200.0,43950.0,44050.0,44050.0,932545
2019-03-08,44000.0,44100.0,43900.0,44000.0,44000.0,928774
2019-03-08,44000.0,44050.0,43850.0,43900.0,43900.0,818751
2019-03-08,43850.0,44000.0,43800.0,43900.0,43900.0,859027
2019-03-08,43900.0,44000.0,43900.0,43950.0,43950.0,895522
2019-03-11,44400.0,44450.0,43800.0,44000.0,44000.0,0
2019-03-11,44000.0,44050.0,43800.0,43900.0,43900.0,1318372
2019-03-11,43950.0,44050.0,43900.0,44000.0,44000.0,731415
2019-03-11,43950.0,44100.0,43900.0,43950.0,43950.0,710726
2019-03-11,43950.0,43950.0,43750.0,43800.0,43800.0,1221568
2019-03-11,43800.0,43850.0,43700.0,43750.0,43750.0,1122301
2019-03-12,44300.0,44450.0,44150.0,44300.0,44300.0,2681796
2019-03-12,44250.0,44350.0,44200.0,44300.0,44300.0,1201823
2019-03-12,44350.0,44500.0,44300.0,44500.0,44500.0,913911
2019-03-12,44500.0,44550.0,44350.0,44550.0,44550.0,988637
2019-03-12,44600.0,44800.0,44550.0,44650.0,44650.0,1234100
2019-03-12,44700.0,44850.0,44650.0,44750.0,44750.0,1975237
2019-03-13,44300.0,44450.0,44000.0,44050.0,44050.0,1677517
2019-03-13,44050.0,44100.0,43750.0,43750.0,43750.0,1255542
2019-03-13,43800.0,43900.0,43700.0,43900.0,43900.0,790558
2019-03-13,43900.0,43950.0,43750.0,43800.0,43800.0,774997
2019-03-13,43750.0,44000.0,43750.0,43850.0,43850.0,843926
2019-03-13,43850.0,44100.0,43800.0,44000.0,44000.0,1309054
2019-03-14,43700.0,44200.0,43650.0,43800.0,43800.0,2936520
2019-03-14,43800.0,43850.0,43600.0,43850.0,43850.0,1194698
2019-03-14,43800.0,43850.0,43700.0,43700.0,43700.0,876820
2019-03-14,43750.0,43750.0,43600.0,43600.0,43600.0,949035
2019-03-14,43600.0,43850.0,43550.0,43550.0,43550.0,1380779
2019-03-14,43550.0,43800.0,43550.0,43650.0,43650.0,1911503
2019-03-15,43800.0,44100.0,43750.0,44000.0,44000.0,0
2019-03-15,44000.0,44050.0,43900.0,43950.0,43950.0,1006099
2019-03-15,44000.0,44250.0,43950.0,44150.0,44150.0,1183258
2019-03-15,44150.0,44200.0,43850.0,43950.0,43950.0,1687966
2019-03-15,43900.0,43950.0,43700.0,43900.0,43900.0,1682240
2019-03-15,43900.0,43950.0,43750.0,43800.0,43800.0,1781145
2019-03-18,43950.0,44150.0,43800.0,43850.0,43850.0,0
2019-03-18,43850.0,43850.0,43450.0,43500.0,43500.0,1676911
2019-03-18,43450.0,43750.0,43450.0,43750.0,43750.0,1039345
2019-03-18,43700.0,43750.0,43600.0,43600.0,43600.0,543082
2019-03-18,43600.0,43650.0,43500.0,43500.0,43500.0,884046
2019-03-18,43500.0,43650.0,43450.0,43600.0,43600.0,1133694
2019-03-19,43750.0,43900.0,43550.0,43750.0,43750.0,0
2019-03-19,43700.0,43900.0,43700.0,43750.0,43750.0,873211
2019-03-19,43700.0,43800.0,43650.0,43800.0,43800.0,688279
2019-03-19,43800.0,43850.0,43700.0,43700.0,43700.0,747396
2019-03-19,43700.0,43800.0,43700.0,43750.0,43750.0,610572
2019-03-19,43700.0,43800.0,43650.0,43750.0,43750.0,1107807
2019-03-20,43800.0,43850.0,43350.0,43350.0,43350.0,0
2019-03-20,43400.0,43400.0,43100.0,43250.0,43250.0,1471111
2019-03-20,43250.0,43400.0,43200.0,43350.0,43350.0,787863
2019-03-20,43400.0,43450.0,43300.0,43350.0,43350.0,879815
2019-03-20,43350.0,43500.0,43350.0,43450.0,43450.0,728335
2019-03-20,43500.0,44050.0,43450.0,43900.0,43900.0,1737036
2019-03-21,44600.0,46250.0,44050.0,46000.0,46000.0,0
2019-03-21,46000.0,46250.0,45900.0,46150.0,46150.0,2957578
2019-03-21,46150.0,46200.0,45950.0,46000.0,46000.0,1603562
2019-03-21,46000.0,46050.0,45650.0,45700.0,45700.0,1967882
2019-03-21,45700.0,45900.0,45350.0,45850.0,45850.0,2114989
2019-03-21,45850.0,46050.0,45700.0,45800.0,45800.0,2518381
2019-03-22,46750.0,47000.0,46300.0,46500.0,46500.0,4002432
2019-03-22,46500.0,46550.0,46250.0,46400.0,46400.0,1863710
2019-03-22,46400.0,46450.0,46300.0,46400.0,46400.0,1057337
2019-03-22,46400.0,46500.0,46350.0,46400.0,46400.0,1001793
2019-03-22,46400.0,46500.0,46350.0,46400.0,46400.0,934130
2019-03-22,46450.0,46500.0,46350.0,46400.0,46400.0,1232645
2019-03-25,45350.0,45500.0,44800.0,44950.0,44950.0,3161170
2019-03-25,44950.0,45450.0,44900.0,45450.0,45450.0,904358
2019-03-25,45400.0,45500.0,45250.0,45300.0,45300.0,607758
2019-03-25,45300.0,45450.0,45200.0,45400.0,45400.0,403757
2019-03-25,45450.0,45550.0,45350.0,45550.0,45550.0,646012
2019-03-25,45500.0,45650.0,45450.0,45500.0,45500.0,1202075
2019-03-26,45500.0,45700.0,44900.0,45000.0,45000.0,3056509
2019-03-26,45000.0,45250.0,44950.0,45150.0,45150.0,1249559
2019-03-26,45200.0,45400.0,45100.0,45350.0,45350.0,947015
2019-03-26,45350.0,45400.0,45100.0,45150.0,45150.0,759325
2019-03-26,45150.0,45250.0,45150.0,45150.0,45150.0,805843
2019-03-26,45150.0,45250.0,45100.0,45200.0,45200.0,1386292
2019-03-27,44750.0,44850.0,44250.0,44650.0,44650.0,0
2019-03-27,44700.0,45200.0,44550.0,45050.0,45050.0,1553720
2019-03-27,45050.0,45450.0,44900.0,45300.0,45300.0,985187
2019-03-27,45350.0,45400.0,45200.0,45400.0,45400.0,572751
2019-03-27,45400.0,45600.0,45300.0,45450.0,45450.0,851506
2019-03-27,45450.0,45550.0,45300.0,45450.0,45450.0,1137908
2019-03-28,44950.0,45000.0,44300.0,44950.0,44950.0,0
2019-03-28,44950.0,45000.0,44600.0,44950.0,44950.0,989124
2019-03-28,44950.0,45200.0,44900.0,45000.0,45000.0,902106
2019-03-28,44950.0,45100.0,44950.0,45000.0,45000.0,364996
2019-03-28,45000.0,45100.0,44850.0,44900.0,44900.0,475538
2019-03-28,44850.0,44950.0,44750.0,44800.0,44800.0,898672
2019-03-29,44500.0,44900.0,44200.0,44400.0,44400.0,3177725
2019-03-29,44400.0,44500.0,44250.0,44400.0,44400.0,847760
2019-03-29,44400.0,44650.0,44300.0,44550.0,44550.0,760403
2019-03-29,44500.0,44650.0,44450.0,44450.0,44450.0,478046
2019-03-29,44450.0,44550.0,44350.0,44400.0,44400.0,1129652
2019-03-29,44400.0,44850.0,44400.0,44650.0,44650.0,1430047
2019-04-01,45200.0,45450.0,44950.0,45150.0,45150.0,0
2019-04-01,45200.0,45250.0,44950.0,44950.0,44950.0,709098
2019-04-01,44950.0,45300.0,44850.0,45300.0,45300.0,714837
2019-04-01,45250.0,45300.0,45100.0,45250.0,45250.0,599608
2019-04-01,45250.0,45250.0,45050.0,45150.0,45150.0,563617
2019-04-01,45150.0,45200.0,45100.0,45150.0,45150.0,801861
2019-04-02,45550.0,46100.0,45350.0,45750.0,45750.0,3365863
2019-04-02,45750.0,45800.0,45650.0,45800.0,45800.0,973118
2019-04-02,45800.0,45800.0,45650.0,45700.0,45700.0,802328
2019-04-02,45650.0,45750.0,45600.0,45650.0,45650.0,749894
2019-04-02,45700.0,45700.0,45550.0,45700.0,45700.0,754084
2019-04-02,45700.0,45800.0,45650.0,45700.0,45700.0,1102387
2019-04-03,46750.0,46750.0,45800.0,46500.0,46500.0,0
2019-04-03,46550.0,46550.0,46150.0,46300.0,46300.0,1187403
2019-04-03,46250.0,46350.0,46000.0,46200.0,46200.0,893914
2019-04-03,46200.0,46250.0,46050.0,46150.0,46150.0,622935
2019-04-03,46200.0,46500.0,46150.0,46450.0,46450.0,1270950
2019-04-03,46450.0,46600.0,46400.0,46550.0,46550.0,2246909
2019-04-04,46150.0,46850.0,46150.0,46650.0,46650.0,0
2019-04-04,46650.0,46900.0,46500.0,46850.0,46850.0,1348432
2019-04-04,46900.0,47100.0,46850.0,46850.0,46850.0,2266743
2019-04-04,46900.0,46950.0,46700.0,46950.0,46950.0,889128
2019-04-04,46900.0,46950.0,46550.0,46650.0,46650.0,1385112
2019-04-04,46650.0,47000.0,46650.0,47000.0,47000.0,1428467
2019-04-05,46950.0,47550.0,46600.0,46700.0,46700.0,0
2019-04-05,46700.0,47050.0,46700.0,46900.0,46900.0,1178850
2019-04-05,46950.0,46950.0,46650.0,46800.0,46800.0,588804
2019-04-05,46800.0,46950.0,46750.0,46900.0,46900.0,466794
2019-04-05,46900.0,46950.0,46850.0,46900.0,46900.0,567901
2019-04-05,46950.0,47100.0,46850.0,46850.0,46850.0,1155067
2019-04-08,47250.0,47250.0,46650.0,46750.0,46750.0,2186844
2019-04-08,46750.0,46950.0,46650.0,46900.0,46900.0,1145049
2019-04-08,46850.0,46900.0,46600.0,46750.0,46750.0,699633
2019-04-08,46750.0,46800.0,46550.0,46650.0,46650.0,517967
2019-04-08,46650.0,46650.0,46500.0,46550.0,46550.0,675895
2019-04-08,46550.0,46600.0,46150.0,46250.0,46250.0,1513617
2019-04-09,46700.0,46700.0,46200.0,46350.0,46350.0,0
2019-04-09,46300.0,46500.0,46200.0,46400.0,46400.0,891465
2019-04-09,46400.0,46750.0,46400.0,46700.0,46700.0,667191
2019-04-09,46700.0,46850.0,46650.0,46800.0,46800.0,649437
2019-04-09,46800.0,46950.0,46650.0,46800.0,46800.0,915169
2019-04-09,46800.0,46900.0,46750.0,46900.0,46900.0,960414
2019-04-10,46400.0,46400.0,46050.0,46350.0,46350.0,0
2019-04-10,46300.0,46400.0,46200.0,46250.0,46250.0,955638
2019-04-10,46250.0,46300.0,46100.0,46150.0,46150.0,1019075
2019-04-10,46100.0,46400.0,46100.0,46250.0,46250.0,1178723
2019-04-10,46200.0,46350.0,46200.0,46300.0,46300.0,566762
2019-04-10,46350.0,46500.0,46250.0,46300.0,46300.0,1821258
2019-04-11,46700.0,46800.0,46400.0,46550.0,46550.0,0
2019-04-11,46500.0,46650.0,46450.0,46500.0,46500.0,893638
2019-04-11,46500.0,46550.0,46350.0,46400.0,46400.0,895914
2019-04-11,46400.0,46500.0,46150.0,46200.0,46200.0,957499
2019-04-11,46150.0,46450.0,46150.0,46250.0,46250.0,1036216
2019-04-11,46250.0,46500.0,46150.0,46250.0,46250.0,1684675
2019-04-12,46050.0,46450.0,46000.0,46450.0,46450.0,0
2019-04-12,46400.0,46750.0,46300.0,46650.0,46650.0,1217156
2019-04-12,46650.0,46900.0,46550.0,46650.0,46650.0,1187261
2019-04-12,46650.0,46700.0,46450.0,46500.0,46500.0,592315
2019-04-12,46500.0,46600.0,46450.0,46550.0,46550.0,664244
2019-04-12,46550.0,46700.0,46500.0,46500.0,46500.0,942002
2019-04-15,47150.0,47350.0,47100.0,47150.0,47150.0,0
2019-04-15,47150.0,47400.0,47100.0,47400.0,47400.0,1915217
2019-04-15,47350.0,47500.0,47350.0,47450.0,47450.0,1236198
2019-04-15,47400.0,47500.0,47250.0,47300.0,47300.0,870701
2019-04-15,47250.0,47300.0,47200.0,47200.0,47200.0,598414
2019-04-15,47200.0,47250.0,47050.0,47050.0,47050.0,1015011
2019-04-16,47400.0,47400.0,46850.0,46950.0,46950.0,0
2019-04-16,46950.0,47050.0,46850.0,46900.0,46900.0,626392
2019-04-16,46850.0,47050.0,46800.0,47050.0,47050.0,641350
2019-04-16,47050.0,47150.0,47000.0,47100.0,47100.0,605222
2019-04-16,47050.0,47150.0,47050.0,47150.0,47150.0,680719
2019-04-16,47100.0,47200.0,46950.0,47000.0,47000.0,1306148
2019-04-17,47300.0,47600.0,47000.0,47250.0,47250.0,0
2019-04-17,47250.0,47350.0,47100.0,47250.0,47250.0,835094
2019-04-17,47200.0,47250.0,47050.0,47100.0,47100.0,525410
2019-04-17,47100.0,47150.0,47000.0,47050.0,47050.0,416160
2019-04-17,47100.0,47200.0,47000.0,47200.0,47200.0,400161
2019-04-17,47150.0,47200.0,47050.0,47050.0,47050.0,810545
2019-04-18,47200.0,47250.0,46650.0,46650.0,46650.0,0
2019-04-18,46700.0,46750.0,46050.0,46150.0,46150.0,1700120
2019-04-18,46150.0,46250.0,45850.0,46050.0,46050.0,1495903
2019-04-18,46000.0,46100.0,45800.0,45850.0,45850.0,835022
2019-04-18,45800.0,46050.0,45750.0,45800.0,45800.0,1429248
2019-04-18,45750.0,45850.0,45500.0,45550.0,45550.0,1748597
2019-04-19,45750.0,46000.0,45600.0,45600.0,45600.0,0
2019-04-19,45600.0,45650.0,45350.0,45450.0,45450.0,1569561
2019-04-19,45450.0,45450.0,45250.0,45250.0,45250.0,753399
2019-04-19,45250.0,45450.0,45250.0,45450.0,45450.0,487124
2019-04-19,45450.0,45550.0,45400.0,45450.0,45450.0,588852
2019-04-19,45450.0,45500.0,45300.0,45300.0,45300.0,1215134
2019-04-22,45400.0,45900.0,45350.0,45750.0,45750.0,0
2019-04-22,45750.0,45750.0,45400.0,45600.0,45600.0,967474
2019-04-22,45600.0,45650.0,45500.0,45600.0,45600.0,376004
2019-04-22,45600.0,45600.0,45100.0,45200.0,45200.0,876685
2019-04-22,45150.0,45350.0,45100.0,45350.0,45350.0,465264
2019-04-22,45300.0,45400.0,45200.0,45250.0,45250.0,767571
2019-04-23,45050.0,45400.0,45000.0,45300.0,45300.0,0
2019-04-23,45350.0,45500.0,45250.0,45450.0,45450.0,707854
2019-04-23,45400.0,45500.0,45250.0,45300.0,45300.0,715318
2019-04-23,45350.0,45350.0,45250.0,45300.0,45300.0,326114
2019-04-23,45300.0,45300.0,45100.0,45200.0,45200.0,649429
2019-04-23,45200.0,45300.0,45150.0,45200.0,45200.0,1041150
2019-04-24,45400.0,45650.0,45050.0,45250.0,45250.0,0
2019-04-24,45200.0,45250.0,44800.0,44800.0,44800.0,1355587
2019-04-24,44800.0,44850.0,44150.0,44300.0,44300.0,2578672
2019-04-24,44300.0,44350.0,44150.0,44150.0,44150.0,1242940
2019-04-24,44150.0,44350.0,44150.0,44350.0,44350.0,1078663
2019-04-24,44300.0,44500.0,44200.0,44450.0,44450.0,1355194
2019-04-25,44250.0,45000.0,44100.0,44700.0,44700.0,0
2019-04-25,44750.0,44750.0,44400.0,44500.0,44500.0,844896
2019-04-25,44550.0,45000.0,44500.0,44900.0,44900.0,940080
2019-04-25,44900.0,44950.0,44750.0,44850.0,44850.0,467601
2019-04-25,44800.0,44900.0,44750.0,44800.0,44800.0,882217
2019-04-25,44800.0,44900.0,44700.0,44750.0,44750.0,1069671
2019-04-26,44200.0,44450.0,43800.0,44250.0,44250.0,0
2019-04-26,44250.0,44900.0,44200.0,44850.0,44850.0,1296176
2019-04-26,44850.0,45000.0,44700.0,44800.0,44800.0,955513
2019-04-26,44800.0,44850.0,44650.0,44650.0,44650.0,530070
2019-04-26,44650.0,44750.0,44650.0,44650.0,44650.0,695940
2019-04-26,44650.0,44950.0,44600.0,44800.0,44800.0,1310375
2019-04-29,45150.0,45650.0,45100.0,45250.0,45250.0,0
2019-04-29,45250.0,45550.0,45200.0,45400.0,45400.0,778222
2019-04-29,45450.0,45700.0,45400.0,45650.0,45650.0,878509
2019-04-29,45700.0,45900.0,45600.0,45850.0,45850.0,650772
2019-04-29,45850.0,46000.0,45750.0,45850.0,45850.0,1198482
2019-04-29,45850.0,46100.0,45850.0,46000.0,46000.0,1195937
2019-04-30,46000.0,46000.0,45500.0,45900.0,45900.0,0
2019-04-30,45900.0,45900.0,45350.0,45450.0,45450.0,1407298
2019-04-30,45400.0,45800.0,45400.0,45750.0,45750.0,1082167
2019-04-30,45750.0,46150.0,45650.0,45950.0,45950.0,1017893
2019-04-30,45950.0,46200.0,45850.0,46000.0,46000.0,1022741
2019-04-30,46000.0,46300.0,46000.0,46000.0,46000.0,1344557
2019-05-02,45500.0,46000.0,45400.0,45950.0,45950.0,0
2019-05-02,45950.0,46150.0,45650.0,45900.0,45900.0,1421178
2019-05-02,45900.0,46050.0,45700.0,45700.0,45700.0,895080
